gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Astrocytes	CA1	CA2_3	Cajal	Choroid	Dentate_Gyrus	Fibroblast	Inhibitory_Neurons	MFOL	MOL	Macrophage	Microglia	NFOL	OPC	Pericyte	Unidentified_Neurons	VLMC	Vascular	subiculum
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0B990492C	15.4283461414	8.090283299	4.8566377628	0.6679201325	1.2175881232	5.645928832	1.0552546501	8.7060171316	3.4600083699	2.8549259759	2.1832457195	10.1193683619	7.4024790968	5.7202481898	1.49403957	7.8881184176	0.7620666282	2.5260034188	9.0478720153
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS0C5E9FBFB	0.0353925159	0.2033968799	0.3916381426	0.8360513253	0.1212861924	0.297719092	0.2271900845	0.2016033376	0.3723046599	0.3918394826	0.6067642683	0.0654960409	0.2403020645	0.3207736418	0.0	0.1202578519	0.1724024744	0.0177905214	0.2073541034
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS03859E16F	0.0021810724	0.0124900281	0.0170285047	0.0	0.0093816377	0.010088472	0.0437755685	0.0013536931	0.0044950559	0.0	0.0	0.0	0.0	0.0038759267	0.0	0.0	0.0	0.0	0.0005732145
NECTIN2	Q92692	False	PVRL2_HUMAN		CPI-SS02FBD007E	0.0551829352	0.0065537722	0.0063023542	0.0659091566	0.0886143659	0.0103634557	0.1866153878	0.1052731614	0.012030897	0.0416738102	0.0	0.1823654248	0.0671225484	0.1314932173	0.0	0.0033860679	0.0374321538	0.1293281709	0.0280771372
GALR2	O43603	False	GALR2_HUMAN		CPI-SS0D03910A0	0.0	0.0	0.0	0.0	0.0	0.0017974432	0.0116153469	0.0031613828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALR3	O60755	False	GALR3_HUMAN		CPI-SS0FEAC3352	0.0	0.0	0.0	0.0	0.0	0.000137289	0.0	0.0	0.0	0.0	0.0	0.0024702179	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALR1	P47211	False	GALR1_HUMAN		CPI-SS0B0E74BC0	0.0	0.007322978	0.0031734722	0.0	0.0	0.0118580793	0.0	0.0062416951	0.0027519791	0.0084400147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0123290768
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS09C06644C	0.1464820579	0.4248241882	0.632764551	0.8160982042	0.1648047063	0.4600665869	0.1362109491	0.5082467854	0.3104228807	0.2637886172	0.1458746645	0.2070589307	0.4257960866	0.3574557937	0.1774183306	1.0692088619	0.2523156115	0.1850895243	0.5389924677
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0889E281D	15.4283461414	8.090283299	4.8566377628	0.6679201325	1.2175881232	5.645928832	1.0552546501	8.7060171316	3.4600083699	2.8549259759	2.1832457195	10.1193683619	7.4024790968	5.7202481898	1.49403957	7.8881184176	0.7620666282	2.5260034188	9.0478720153
CRTAM	O95727	False	CRTAM_HUMAN		CPI-SS0C9696AAA	0.0	0.0012844013	0.0020308361	0.0	0.0	0.0021312244	0.0	0.0174169248	0.005859109	0.006855889	0.0	0.0180200163	0.0	0.0	0.0	0.0028202264	0.2058537564	0.0	0.0004679441
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS02D18D12B	0.1464820579	0.4248241882	0.632764551	0.8160982042	0.1648047063	0.4600665869	0.1362109491	0.5082467854	0.3104228807	0.2637886172	0.1458746645	0.2070589307	0.4257960866	0.3574557937	0.1774183306	1.0692088619	0.2523156115	0.1850895243	0.5389924677
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS0B3829651	0.1464820579	0.4248241882	0.632764551	0.8160982042	0.1648047063	0.4600665869	0.1362109491	0.5082467854	0.3104228807	0.2637886172	0.1458746645	0.2070589307	0.4257960866	0.3574557937	0.1774183306	1.0692088619	0.2523156115	0.1850895243	0.5389924677
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS00661A3A4	0.0353925159	0.2033968799	0.3916381426	0.8360513253	0.1212861924	0.297719092	0.2271900845	0.2016033376	0.3723046599	0.3918394826	0.6067642683	0.0654960409	0.2403020645	0.3207736418	0.0	0.1202578519	0.1724024744	0.0177905214	0.2073541034
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS01E0F2D2C	0.0353925159	0.2033968799	0.3916381426	0.8360513253	0.1212861924	0.297719092	0.2271900845	0.2016033376	0.3723046599	0.3918394826	0.6067642683	0.0654960409	0.2403020645	0.3207736418	0.0	0.1202578519	0.1724024744	0.0177905214	0.2073541034
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS0A5DF05C0	0.0021810724	0.0124900281	0.0170285047	0.0	0.0093816377	0.010088472	0.0437755685	0.0013536931	0.0044950559	0.0	0.0	0.0	0.0	0.0038759267	0.0	0.0	0.0	0.0	0.0005732145
CD226	Q15762	False	CD226_HUMAN		CPI-SS06207F70E	0.0102561117	0.1316248669	0.1358220918	0.0	0.0	0.1231467729	0.0164019796	0.0367439125	0.0018871849	0.0	0.0	0.0369785332	0.0	0.0900953186	0.0	0.0250253244	0.0488028718	0.0	0.0692688934
CDH1	P12830	False	CADH1_HUMAN		CPI-SS0CC5DCE80	0.0060577167	0.0015719472	0.0034162853	0.0	0.0278921355	0.0011250052	0.1402652888	0.0	0.0045153352	0.011262834	0.0	0.0121932825	0.0	0.0	0.0	0.0	2.6974300397	0.0	0.000563201
FGF2	P09038	False	FGF2_HUMAN		CPI-SS03DA2A820	0.0130173345	0.0020539946	0.0084150576	0.0	0.0115278043	0.0034174697	0.1456061283	0.0033503705	0.0078538549	0.0125360869	0.1110666829	0.0318542861	0.0287658817	0.0182366453	0.0	0.0	0.0	0.0	0.0007233344
SPP1	P10451	False	OSTP_HUMAN		CPI-SS02AB0C3E0	0.0251969186	0.0143822664	0.0059031786	0.0622324096	0.0418207174	0.020526429	0.7494902653	0.0222991791	0.0405956708	0.0146338449	0.0	0.0853670106	0.0	0.0512631832	1.13367124	0.099153011	3.8466088718	0.0650820256	0.0119570711
HGF	P14210	False	HGF_HUMAN		CPI-SS03722104E	0.24846104	0.0172941916	0.1965000671	0.0	0.0	0.0028285591	0.1008506822	0.0041917183	0.0157767501	0.0	0.1048591707	0.0607655369	0.0254622043	0.0178698848	0.0	0.2096157971	0.1894852692	0.0	0.0499001348
FGF2	P09038	False	FGF2_HUMAN		CPI-SS008FB916C	0.0130173345	0.0020539946	0.0084150576	0.0	0.0115278043	0.0034174697	0.1456061283	0.0033503705	0.0078538549	0.0125360869	0.1110666829	0.0318542861	0.0287658817	0.0182366453	0.0	0.0	0.0	0.0	0.0007233344
FGF1	P05230	False	FGF1_HUMAN		CPI-SS0D9366D11	1.5481886276	0.2529736788	0.3423546399	0.1038810181	0.2247471884	0.015198598	0.8041923376	1.8463949959	0.6675029089	1.1424592005	0.0	0.4124913979	0.1495792366	0.7186379319	0.24205322	0.4620731316	0.2005768846	0.1158392821	0.5728422829
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0AC594A8E	0.0029919966	0.000614229	0.0019174793	0.0	0.0124508188	0.0006848386	0.0	0.0033483759	0.0	0.0	0.0	0.0015690743	0.0	0.0014386688	0.0	0.0	0.0	0.0	0.0018645608
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0D4CA5D92	0.008360749	0.0020595859	0.016439288	0.0	0.1351147246	0.0075989686	0.0283174548	0.0371744442	0.0	0.0	0.0	0.0	0.0	0.003725877	0.0	0.0	0.0	0.0086551966	0.0107504124
FGF19	O95750	False	FGF19_HUMAN		CPI-SS07A03C20F	0.0	0.0004316792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0103470393	0.0	0.0	0.0	0.0	0.0
FGF4	P08620	False	FGF4_HUMAN		CPI-SS02896561C	0.0209886448	0.0007523341	0.0	0.0	0.0	0.002109127	0.0	0.0024429662	0.002954102	0.0	0.0	0.0	0.0	0.0065412317	0.0	0.0	0.0	0.0	0.00499896
FGF3	P11487	False	FGF3_HUMAN		CPI-SS05ECF1933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014712607
FGF5	P12034	False	FGF5_HUMAN		CPI-SS066347638	0.0140711483	0.0245230854	0.226061228	0.0572088916	0.0104992029	0.1957931643	0.0129300962	0.0238819665	0.0015796852	0.0172725936	0.0	0.0065748568	0.0491703118	0.0118273887	0.0	0.0578268349	0.0	0.0	0.0936200126
FGF7	P21781	False	FGF7_HUMAN		CPI-SS0D95D41D6	0.0	0.0207591549	0.0094182386	0.0	0.092176029	0.0054649873	0.0344445423	0.0158311888	0.0201875945	0.0	0.0	0.0043127882	0.0343646129	0.0147589228	0.0	0.0	0.1559809231	0.0	0.0069326394
FGF2	P09038	False	FGF2_HUMAN		CPI-SS01F67987A	0.0130173345	0.0020539946	0.0084150576	0.0	0.0115278043	0.0034174697	0.1456061283	0.0033503705	0.0078538549	0.0125360869	0.1110666829	0.0318542861	0.0287658817	0.0182366453	0.0	0.0	0.0	0.0	0.0007233344
FGF1	P05230	False	FGF1_HUMAN		CPI-SS0755A26DD	1.5481886276	0.2529736788	0.3423546399	0.1038810181	0.2247471884	0.015198598	0.8041923376	1.8463949959	0.6675029089	1.1424592005	0.0	0.4124913979	0.1495792366	0.7186379319	0.24205322	0.4620731316	0.2005768846	0.1158392821	0.5728422829
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0467AFD8A	0.0029919966	0.000614229	0.0019174793	0.0	0.0124508188	0.0006848386	0.0	0.0033483759	0.0	0.0	0.0	0.0015690743	0.0	0.0014386688	0.0	0.0	0.0	0.0	0.0018645608
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0F2C6A4D4	0.008360749	0.0020595859	0.016439288	0.0	0.1351147246	0.0075989686	0.0283174548	0.0371744442	0.0	0.0	0.0	0.0	0.0	0.003725877	0.0	0.0	0.0	0.0086551966	0.0107504124
FGF19	O95750	False	FGF19_HUMAN		CPI-SS070A3A7E5	0.0	0.0004316792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0103470393	0.0	0.0	0.0	0.0	0.0
FGF4	P08620	False	FGF4_HUMAN		CPI-SS0FFB9E01B	0.0209886448	0.0007523341	0.0	0.0	0.0	0.002109127	0.0	0.0024429662	0.002954102	0.0	0.0	0.0	0.0	0.0065412317	0.0	0.0	0.0	0.0	0.00499896
FGF10	O15520	False	FGF10_HUMAN		CPI-SS03189F5F6	0.0522234676	0.3926115745	0.5641214802	0.0310520422	0.0253879203	0.155409782	0.0366300064	0.392990186	0.0223654766	0.0441636965	0.0	0.0192202812	0.0	0.0502152291	0.22606514	0.1395619429	0.1004812308	0.2103222735	0.1979501436
FGF2	P09038	False	FGF2_HUMAN		CPI-SS05A94DE17	0.0130173345	0.0020539946	0.0084150576	0.0	0.0115278043	0.0034174697	0.1456061283	0.0033503705	0.0078538549	0.0125360869	0.1110666829	0.0318542861	0.0287658817	0.0182366453	0.0	0.0	0.0	0.0	0.0007233344
FGF1	P05230	False	FGF1_HUMAN		CPI-SS04A97448D	1.5481886276	0.2529736788	0.3423546399	0.1038810181	0.2247471884	0.015198598	0.8041923376	1.8463949959	0.6675029089	1.1424592005	0.0	0.4124913979	0.1495792366	0.7186379319	0.24205322	0.4620731316	0.2005768846	0.1158392821	0.5728422829
CD44	P16070	False	CD44_HUMAN		CPI-SS06B86672A	0.0763897552	0.0038188342	0.0428370631	0.0	0.0144177812	0.0058243339	0.1028873748	0.0135699326	0.018326935	0.0116454564	0.2134502092	0.0799242498	0.0	0.0162600694	0.0	0.4966888397	0.2094796086	0.0	0.0292584062
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0330D939A	0.0029919966	0.000614229	0.0019174793	0.0	0.0124508188	0.0006848386	0.0	0.0033483759	0.0	0.0	0.0	0.0015690743	0.0	0.0014386688	0.0	0.0	0.0	0.0	0.0018645608
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0F6A7A4DF	0.008360749	0.0020595859	0.016439288	0.0	0.1351147246	0.0075989686	0.0283174548	0.0371744442	0.0	0.0	0.0	0.0	0.0	0.003725877	0.0	0.0	0.0	0.0086551966	0.0107504124
FGF4	P08620	False	FGF4_HUMAN		CPI-SS0D67110B0	0.0209886448	0.0007523341	0.0	0.0	0.0	0.002109127	0.0	0.0024429662	0.002954102	0.0	0.0	0.0	0.0	0.0065412317	0.0	0.0	0.0	0.0	0.00499896
FGF3	P11487	False	FGF3_HUMAN		CPI-SS06D341996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014712607
FGF5	P12034	False	FGF5_HUMAN		CPI-SS02FEAF02E	0.0140711483	0.0245230854	0.226061228	0.0572088916	0.0104992029	0.1957931643	0.0129300962	0.0238819665	0.0015796852	0.0172725936	0.0	0.0065748568	0.0491703118	0.0118273887	0.0	0.0578268349	0.0	0.0	0.0936200126
FGF7	P21781	False	FGF7_HUMAN		CPI-SS0E928B8C8	0.0	0.0207591549	0.0094182386	0.0	0.092176029	0.0054649873	0.0344445423	0.0158311888	0.0201875945	0.0	0.0	0.0043127882	0.0343646129	0.0147589228	0.0	0.0	0.1559809231	0.0	0.0069326394
FGF10	O15520	False	FGF10_HUMAN		CPI-SS0AECC113F	0.0522234676	0.3926115745	0.5641214802	0.0310520422	0.0253879203	0.155409782	0.0366300064	0.392990186	0.0223654766	0.0441636965	0.0	0.0192202812	0.0	0.0502152291	0.22606514	0.1395619429	0.1004812308	0.2103222735	0.1979501436
TIMP1	P01033	False	TIMP1_HUMAN		CPI-SS0735F5C3A	0.0	0.0198400436	0.0107090215	0.0	0.0	0.012304914	0.0	0.0093467714	0.0053339864	0.0082473683	0.0	0.0054444169	0.0	0.0014386684	0.0	0.0276772176	0.1808451526	0.0	0.0117573736
ROS1	P08922	False	ROS1_HUMAN		CPI-SS0DC322B61	0.034598	0.0403101713	0.0490727764	0.0	0.0462315	0.0159927145	0.0	0.0327883389	0.0094829362	0.0	0.1859914268	0.0162091	0.0	0.0148748552	0.0	0.0123792615	0.0	0.0	0.0143068626
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0348DB5E3	3.0491233145	0.6702560732	1.0655462472	0.0648449398	1.946965638	0.2089146517	2.8739993621	0.1888686561	0.1075248643	0.0985889358	0.626510061	0.115709033	0.1591744516	0.5405592047	0.59315472	0.6869783088	3.1341174231	0.2024718632	0.3166623372
FGF2	P09038	False	FGF2_HUMAN		CPI-SS0D636A374	0.0130173345	0.0020539946	0.0084150576	0.0	0.0115278043	0.0034174697	0.1456061283	0.0033503705	0.0078538549	0.0125360869	0.1110666829	0.0318542861	0.0287658817	0.0182366453	0.0	0.0	0.0	0.0	0.0007233344
FGF1	P05230	False	FGF1_HUMAN		CPI-SS015819E65	1.5481886276	0.2529736788	0.3423546399	0.1038810181	0.2247471884	0.015198598	0.8041923376	1.8463949959	0.6675029089	1.1424592005	0.0	0.4124913979	0.1495792366	0.7186379319	0.24205322	0.4620731316	0.2005768846	0.1158392821	0.5728422829
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0BC9F7E9E	0.0029919966	0.000614229	0.0019174793	0.0	0.0124508188	0.0006848386	0.0	0.0033483759	0.0	0.0	0.0	0.0015690743	0.0	0.0014386688	0.0	0.0	0.0	0.0	0.0018645608
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0E134097C	0.008360749	0.0020595859	0.016439288	0.0	0.1351147246	0.0075989686	0.0283174548	0.0371744442	0.0	0.0	0.0	0.0	0.0	0.003725877	0.0	0.0	0.0	0.0086551966	0.0107504124
FGF4	P08620	False	FGF4_HUMAN		CPI-SS013E86AFF	0.0209886448	0.0007523341	0.0	0.0	0.0	0.002109127	0.0	0.0024429662	0.002954102	0.0	0.0	0.0	0.0	0.0065412317	0.0	0.0	0.0	0.0	0.00499896
FGF3	P11487	False	FGF3_HUMAN		CPI-SS0C2A73A10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014712607
FGF5	P12034	False	FGF5_HUMAN		CPI-SS076D8A297	0.0140711483	0.0245230854	0.226061228	0.0572088916	0.0104992029	0.1957931643	0.0129300962	0.0238819665	0.0015796852	0.0172725936	0.0	0.0065748568	0.0491703118	0.0118273887	0.0	0.0578268349	0.0	0.0	0.0936200126
FGF7	P21781	False	FGF7_HUMAN		CPI-SS00E68BB92	0.0	0.0207591549	0.0094182386	0.0	0.092176029	0.0054649873	0.0344445423	0.0158311888	0.0201875945	0.0	0.0	0.0043127882	0.0343646129	0.0147589228	0.0	0.0	0.1559809231	0.0	0.0069326394
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0BF3ED143	14.8761644124	5.1115953775	6.0851780509	6.0283386928	10.9995769783	5.0750615745	8.6629268776	6.4560052547	18.7940653537	14.057119115	3.2696889512	5.1124209007	16.0592776882	5.2383661924	4.08859193	4.0628769297	5.7279572051	3.2201310427	5.1105688137
FGF2	P09038	False	FGF2_HUMAN		CPI-SS0CB6968B9	0.0130173345	0.0020539946	0.0084150576	0.0	0.0115278043	0.0034174697	0.1456061283	0.0033503705	0.0078538549	0.0125360869	0.1110666829	0.0318542861	0.0287658817	0.0182366453	0.0	0.0	0.0	0.0	0.0007233344
SPP1	P10451	False	OSTP_HUMAN		CPI-SS0C1BD22BC	0.0251969186	0.0143822664	0.0059031786	0.0622324096	0.0418207174	0.020526429	0.7494902653	0.0222991791	0.0405956708	0.0146338449	0.0	0.0853670106	0.0	0.0512631832	1.13367124	0.099153011	3.8466088718	0.0650820256	0.0119570711
FGF1	P05230	False	FGF1_HUMAN		CPI-SS068C742A1	1.5481886276	0.2529736788	0.3423546399	0.1038810181	0.2247471884	0.015198598	0.8041923376	1.8463949959	0.6675029089	1.1424592005	0.0	0.4124913979	0.1495792366	0.7186379319	0.24205322	0.4620731316	0.2005768846	0.1158392821	0.5728422829
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS085EE60B1	0.0408382589	0.0040930687	0.0071876446	0.0	0.0	0.0051906442	0.0211483327	0.0078278567	0.0141196503	0.0053907193	0.7282948104	1.3841544891	0.0	0.0	0.2209724648	0.0817798885	0.2044569031	0.6862499997	0.0081414644
INHA	P05111	False	INHA_HUMAN		CPI-SS0FB37E079	0.0442706531	0.1741962902	0.1505994297	0.1912547048	0.1715691159	0.1584841229	0.1025643638	0.2967135815	0.0326515448	0.009284016	0.0673391585	0.0307994301	0.1453065591	0.037726055	0.0	0.222641609	0.3637035	0.0	0.260466732
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SS0D46E2B45	0.0742211276	0.0443016037	0.0619801862	0.1373989217	0.2207024928	0.038608898	0.0510973207	0.1390531275	0.1718653889	0.1649670401	0.0	0.0311988363	0.0	0.0985100209	0.03669725	0.0703492198	0.1900938718	0.0	0.0538347913
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SS0178F5C45	0.5762794338	0.2492982693	0.6968294645	0.0	2.3780116888	0.5798777691	0.2132613481	0.1001720504	0.1021796293	0.1130200053	0.2504835122	0.1448253509	0.0781337527	0.3912045445	0.12392071	0.3748559398	0.1284055513	1.1249697009	0.1029159388
FCER2	P06734	False	FCER2_HUMAN		CPI-SS000568A0E	0.0290536019	0.0406405353	0.0230504595	0.0	0.0111208975	0.0288288756	0.0	0.0321426353	0.014319966	0.0284550172	0.0	0.0049533518	0.1428526732	0.0231096171	0.1876172608	0.013473321	0.0	0.0	0.0347265155
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SS0ACD487F0	0.0556085207	0.3632805954	0.3077364449	0.392338506	0.0819687409	0.101061931	0.0145670478	0.3562458449	0.0780096617	0.0363605481	0.0	0.0819817105	0.1058856559	0.190380075	0.1876173	0.3934624868	0.0372808974	0.134598547	0.386127289
JAM2	P57087	False	JAM2_HUMAN		CPI-SS087B53ABF	0.7982435641	0.0253726699	0.018542612	0.0	0.1180955797	0.0251741838	0.4735679061	0.0757917995	0.0474505731	0.0998561243	0.0	0.7634905286	0.8250033011	1.0868552055	0.0	0.0826828659	0.3500653718	2.4029761453	0.0585183643
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS0F9D53834	0.4000486076	0.9782728867	0.4562888136	0.9311179277	0.3665424395	0.4243104225	0.4786321603	0.4153940702	3.1911047538	3.640728262	0.1480481098	0.3370034881	4.3331284731	1.7237923717	1.43129847	1.0602641286	0.4286028846	0.253327	0.9432101651
LAMP1	P11279	False	LAMP1_HUMAN		CPI-SS055E061C9	1.3633012938	0.4748944379	0.4089822474	0.7451958133	0.8629773732	0.5246090912	1.0844397382	0.6132637259	1.7304056978	1.4691577834	2.1289409634	1.6359124623	1.1095028387	0.9448348063	1.7700274	1.3607008686	1.7059277949	2.5144961538	0.4979625981
GLRA2	P23416	False	GLRA2_HUMAN		CPI-SS02904BE32	0.0065603786	0.0575937701	0.0185771884	0.0416133434	0.0071717899	0.1378380642	0.0061120583	0.6474907216	0.0378917882	0.0	0.0	0.0170565233	0.0251819355	0.0098978298	0.0	0.2234476769	0.0	0.0173103932	0.3316646213
CXADR	P78310	False	CXAR_HUMAN		CPI-SS033CB0BB2	0.037763369	0.2946783495	0.4221291501	0.8855094337	1.0094633786	0.1973091708	0.9707632155	0.3987510817	0.0499440776	0.0281675094	0.0	0.0639270637	0.0700044839	0.2594074783	0.3069457	0.4841768149	2.0459592051	0.1285264103	0.4335464338
PDCD1	Q15116	False	PDCD1_HUMAN		CPI-SS0E2431C09	0.0	0.0018029361	0.0	0.0	0.0	0.0019254929	0.0	0.0003687204	0.0	0.0	0.0	0.1370551296	0.0	0.0	0.0	0.0	0.0	0.0	0.0020227017
ADGRG5	Q8IZF4	False	AGRG5_HUMAN		CPI-SS0AFC7BACF	0.0	0.0003035952	0.0	0.0	0.0037674819	0.0	0.0	0.0010864626	0.0	0.0	0.0	0.0070042781	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASGR2	P07307	False	ASGR2_HUMAN		CPI-SS04A4A2334	0.0	0.0002932517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0725036951	0.0157051538	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNR2	P34972	False	CNR2_HUMAN		CPI-SS00E3EB9FE	0.0030354538	0.0032924757	0.0023064727	0.0218422651	0.0	0.0020929803	0.0	0.0021790034	0.0031385098	0.0230697099	0.1275457439	0.3738591451	0.0	0.0	0.0618047	0.0022233714	0.0	0.0	0.0047594641
PDCD1	Q15116	False	PDCD1_HUMAN		CPI-SS016EE0084	0.0	0.0018029361	0.0	0.0	0.0	0.0019254929	0.0	0.0003687204	0.0	0.0	0.0	0.1370551296	0.0	0.0	0.0	0.0	0.0	0.0	0.0020227017
CD80	P33681	False	CD80_HUMAN		CPI-SS08F13AD5C	0.0053627931	0.0218649214	0.0135707959	0.0	0.0146985326	0.0099072828	0.0271932939	0.0363409127	0.0123504078	0.0091946243	0.2157706829	0.3243618488	0.0326928817	0.0	0.65213876	0.0355143165	0.3049031154	0.0	0.0190524181
PDCD1	Q15116	False	PDCD1_HUMAN		CPI-SS0F5B6B186	0.0	0.0018029361	0.0	0.0	0.0	0.0019254929	0.0	0.0003687204	0.0	0.0	0.0	0.1370551296	0.0	0.0	0.0	0.0	0.0	0.0	0.0020227017
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0B02DE712	3.4385013607	0.0160588385	0.0312177994	0.0246384337	0.8129575616	0.0486770412	2.605657656	1.1928343805	0.0321420337	0.0449935642	1.4563812683	0.0206188753	0.0105511613	0.0180915366	0.76765615	0.1053895363	7.8236665128	0.0	0.0296142374
